Genus,species,,type,Synonym,other,Origin,Version,Source,NCBI Tax ID,URL,Ensembl
Candida,albicans,,P57055,,,,,Ensembl,1094996,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/candida_albicans_p57055/pep/Candida_albicans_p57055.Cand_albi_P57055_V1.pep.all.fa.gz,fungi_ascomycota2_collection
Candida,albicans,,P57072,,,,,Ensembl,1094990,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/candida_albicans_p57072/pep/Candida_albicans_p57072.Cand_albi_P57072_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Candida,albicans,,P60002,,,,,Ensembl,1094986,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/candida_albicans_p60002/pep/Candida_albicans_p60002.Cand_albi_P60002_V1.pep.all.fa.gz,fungi_ascomycota2_collection
Candida,albicans,,P75010,,,,,Ensembl,1094994,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/candida_albicans_p75010/pep/Candida_albicans_p75010.Cand_albi_P75010_V1.pep.all.fa.gz,fungi_ascomycota2_collection
Candida,albicans,,P75016,,,,,Ensembl,1094995,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/candida_albicans_p75016/pep/Candida_albicans_p75016.Cand_albi_P75016_V1.pep.all.fa.gz,fungi_ascomycota2_collection
Candida,albicans,,P75063,,,,,Ensembl,1094997,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/candida_albicans_p75063/pep/Candida_albicans_p75063.Cand_albi_P75063_V1.pep.all.fa.gz,fungi_ascomycota2_collection
Candida,albicans,,P76055,,,,,Ensembl,1094998,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/candida_albicans_p76055/pep/Candida_albicans_p76055.Cand_albi_P76055_V1.pep.all.fa.gz,fungi_ascomycota2_collection
Candida,albicans,,P76067,,,,,Ensembl,1094999,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/candida_albicans_p76067/pep/Candida_albicans_p76067.Cand_albi_P76067_V1.pep.all.fa.gz,fungi_ascomycota2_collection
Candida,albicans,,P78042,,,,,Ensembl,1095000,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/candida_albicans_p78042/pep/Candida_albicans_p78042.Cand_albi_P78042_V1.pep.all.fa.gz,fungi_ascomycota2_collection
Candida,albicans,,P78048,,,,,Ensembl,1094989,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/candida_albicans_p78048/pep/Candida_albicans_p78048.Cand_albi_P78048_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Candida,albicans,,P87,,,,,Ensembl,1094984,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/candida_albicans_p87/pep/Candida_albicans_p87.Cand_albi_P87_V2.pep.all.fa.gz,fungi_ascomycota2_collection
Candida,albicans,,P94015,,,,,Ensembl,1094983,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/candida_albicans_p94015/pep/Candida_albicans_p94015.Cand_albi_P94015_V1.pep.all.fa.gz,fungi_ascomycota2_collection
Candida,albicans,,SC5314,,,BROAD,,Ensembl,237561,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/candida_albicans_sc5314/pep/Candida_albicans_sc5314.Cand_albi_SC5314_V4.pep.all.fa.gz,fungi_ascomycota2_collection
Candida,albicans,,WO-1,,,BROAD,,Ensembl,294748,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/candida_albicans_wo_1/pep/Candida_albicans_wo_1.ASM14944v2.pep.all.fa.gz,fungi_ascomycota1_collection
Candida,arabinofermentans,,NRRL YB-2248,,,,,Ensembl,983967,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/candida_arabinofermentans_nrrl_yb_2248/pep/Candida_arabinofermentans_nrrl_yb_2248.Canar1.pep.all.fa.gz,fungi_ascomycota3_collection
Candida,dubliniensis,,CD36,,,,,Ensembl,573826,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/candida_dubliniensis_cd36/pep/Candida_dubliniensis_cd36.ASM2694v1.pep.all.fa.gz,fungi_ascomycota1_collection
Candida,maltosa,,Xu316,,,,,Ensembl,1245528,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/candida_maltosa_xu316/pep/Candida_maltosa_xu316.Cmaltosa_v01.pep.all.fa.gz,fungi_ascomycota1_collection
Candida,orthopsilosis,,Co 90-125,,,,,Ensembl,1136231,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/candida_orthopsilosis_co_90_125/pep/Candida_orthopsilosis_co_90_125.ASM31587v1.pep.all.fa.gz,fungi_ascomycota1_collection
Candida,parapsilosis,,CDC317,,,BROAD,,Ensembl,5480,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/candida_parapsilosis_cdc317/pep/Candida_parapsilosis_cdc317.ASM18276v2.pep.all.fa.gz,fungi_ascomycota3_collection
Candida,tanzawaensis,,NRRL Y-17324,,,,,Ensembl,984487,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/candida_tanzawaensis_nrrl_y_17324/pep/Candida_tanzawaensis_nrrl_y_17324.Canta1.pep.all.fa.gz,fungi_ascomycota3_collection
Candida,tropicalis,,MYA-3404,,,BROAD,,Ensembl,294747,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/candida_tropicalis_mya_3404/pep/Candida_tropicalis_mya_3404.ASM633v2.pep.all.fa.gz,fungi_ascomycota1_collection
Capronia,coronata,,CBS 617.96,,,BROAD,,Ensembl,1182541,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/capronia_coronata_cbs_617_96/pep/Capronia_coronata_cbs_617_96.Capr_coro_CBS_617_96_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Capronia,epimyces,,CBS 606.96,,,BROAD,,Ensembl,1182542,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/capronia_epimyces_cbs_606_96/pep/Capronia_epimyces_cbs_606_96.Capr_epim_CBS_606_96_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Ceraceosorus,bombacis,,,,,,,Ensembl,401625,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/ceraceosorus_bombacis/pep/Ceraceosorus_bombacis.Ceraceosorus_bombacis.pep.all.fa.gz,fungi_basidiomycota1_collection
Ceratocystis,platani,,,,,,,Ensembl,88771,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/ceratocystis_platani/pep/Ceratocystis_platani.ASM97888v1.pep.all.fa.gz,fungi_ascomycota2_collection
Chaetomium,globosum,,CBS 148.51,,,,,Ensembl,306901,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/chaetomium_globosum_cbs_148_51/pep/Chaetomium_globosum_cbs_148_51.ASM14336v1.pep.all.fa.gz,fungi_ascomycota1_collection
Chaetomium,thermophilum,var. thermophilum,,,,,,Ensembl,759272,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/chaetomium_thermophilum_var_thermophilum_dsm_1495/pep/Chaetomium_thermophilum_var_thermophilum_dsm_1495.CTHT_3.0.pep.all.fa.gz,fungi_ascomycota1_collection
Choanephora,cucurbitarum,,,,,,,Ensembl,101091,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/choanephora_cucurbitarum/pep/Choanephora_cucurbitarum.ASM168372v1.pep.all.fa.gz,fungi_mucoromycota1_collection
Cladophialophora,bantiana,,CBS 173.52,,,,,Ensembl,1442370,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/cladophialophora_bantiana_cbs_173_52/pep/Cladophialophora_bantiana_cbs_173_52.Clad_bant_CBS_173_52_V1.pep.all.fa.gz,fungi_ascomycota2_collection
Cladophialophora,carrionii,,,,,,,Ensembl,86049,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/cladophialophora_carrionii/pep/Cladophialophora_carrionii.ASM170077v1.pep.all.fa.gz,fungi_ascomycota3_collection
Cladophialophora,carrionii,,CBS 160.54,,,BROAD,,Ensembl,1279043,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/cladophialophora_carrionii_cbs_160_54/pep/Cladophialophora_carrionii_cbs_160_54.Clad_carr_CBS_160_54_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Cladophialophora,immunda,,,,,,,Ensembl,569365,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/cladophialophora_immunda/pep/Cladophialophora_immunda.Clad_immu_CBS83496_V1.pep.all.fa.gz,fungi_ascomycota2_collection
Cladophialophora,psammophila,,CBS 110553,,,BROAD,,Ensembl,1182543,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/cladophialophora_psammophila_cbs_110553/pep/Cladophialophora_psammophila_cbs_110553.Clad_psam_CBS_110553_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Cladophialophora,yegresii,,CBS 114405,,,BROAD,,Ensembl,1182544,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/cladophialophora_yegresii_cbs_114405/pep/Cladophialophora_yegresii_cbs_114405.Clad_yegr_CBS_114405_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Claviceps,purpurea,,20.1,,,,,Ensembl,1111077,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/claviceps_purpurea_20_1/pep/Claviceps_purpurea_20_1.ASM34735v1.pep.all.fa.gz,fungi_ascomycota1_collection
Clavispora,lusitaniae,,ATCC 42720,Candida lusitaniae,,BROAD,,Ensembl,306902,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/clavispora_lusitaniae_atcc_42720/pep/Clavispora_lusitaniae_atcc_42720.ASM383v1.pep.all.fa.gz,fungi_ascomycota1_collection
Coccidioides,immitis,,H538.4,,,BROAD,,Ensembl,396776,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/coccidioides_immitis_h538_4/pep/Coccidioides_immitis_h538_4.ASM14981v1.pep.all.fa.gz,fungi_ascomycota3_collection
Coccidioides,immitis,,RMSCC 2394,,,BROAD,,Ensembl,404692,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/coccidioides_immitis_rmscc_2394/pep/Coccidioides_immitis_rmscc_2394.ASM14989v1.pep.all.fa.gz,fungi_ascomycota2_collection
Coccidioides,immitis,,RMSCC 3703,,,BROAD,,Ensembl,454286,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/coccidioides_immitis_rmscc_3703/pep/Coccidioides_immitis_rmscc_3703.ASM15008v1.pep.all.fa.gz,fungi_ascomycota2_collection
Coccidioides,immitis,,RS,,,BROAD,,Ensembl,246410,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/coccidioides_immitis_rs/pep/Coccidioides_immitis_rs.ASM14933v2.pep.all.fa.gz,fungi_ascomycota1_collection
Coccidioides,posadasii,,C735 delta SOWgp,,,,,Ensembl,222929,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/coccidioides_posadasii_c735_delta_sowgp/pep/Coccidioides_posadasii_c735_delta_sowgp.JCVI-cpa1-1.0.pep.all.fa.gz,fungi_ascomycota1_collection
Coccidioides,posadasii,,RMSCC 3488,,,BROAD,,Ensembl,454284,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/coccidioides_posadasii_rmscc_3488/pep/Coccidioides_posadasii_rmscc_3488.ASM15005v1.pep.all.fa.gz,fungi_ascomycota2_collection
Coccidioides,posadasii,,str. Silveira,,,BROAD,,Ensembl,443226,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/coccidioides_posadasii_str_silveira/pep/Coccidioides_posadasii_str_silveira.CPS2.pep.all.fa.gz,fungi_ascomycota1_collection
Colletotrichum,chlorophyti,,,,,,,Ensembl,708187,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/colletotrichum_chlorophyti/pep/Colletotrichum_chlorophyti.ASM193710v1.pep.all.fa.gz,fungi_ascomycota3_collection
Colletotrichum,fioriniae,,PJ7,,,,,Ensembl,1445577,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/colletotrichum_fioriniae_pj7/pep/Colletotrichum_fioriniae_pj7.CFIO01.pep.all.fa.gz,fungi_ascomycota1_collection
Colletotrichum,gloeosporioides,,Cg-14,,,,,Ensembl,1237896,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/colletotrichum_gloeosporioides_cg_14/pep/Colletotrichum_gloeosporioides_cg_14.Colletotrichum_gloeosporioides1.pep.all.fa.gz,fungi_ascomycota1_collection
Colletotrichum,graminicola,,,,,,,Ensembl,645133,ftp.ensemblgenomes.org/pub/fungi/current/fasta/colletotrichum_graminicola/pep/Colletotrichum_graminicola.C_graminicola_M1_001_V1.pep.all.fa.gz,
Colletotrichum,higginsianum,,IMI 349063,,,,,Ensembl,759273,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/colletotrichum_higginsianum_imi_349063/pep/Colletotrichum_higginsianum_imi_349063.ASM167251v1.pep.all.fa.gz,fungi_ascomycota3_collection
Colletotrichum,incanum,,,,,,,Ensembl,1573173,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/colletotrichum_incanum/pep/Colletotrichum_incanum.Ci238704v1.pep.all.fa.gz,fungi_ascomycota3_collection
Colletotrichum,nymphaeae,,SA-01,,,,,Ensembl,1460502,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/colletotrichum_nymphaeae_sa_01/pep/Colletotrichum_nymphaeae_sa_01.CNYM01.pep.all.fa.gz,fungi_ascomycota3_collection
Colletotrichum,orbiculare,,,,,,,Ensembl,1213857,ftp.ensemblgenomes.org/pub/fungi/current/fasta/colletotrichum_orbiculare/pep/Colletotrichum_orbiculare.GCA_000350065.1.pep.all.fa.gz,
Colletotrichum,orchidophilum,,,,,,,Ensembl,1209926,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/colletotrichum_orchidophilum/pep/Colletotrichum_orchidophilum.CORC01.pep.all.fa.gz,fungi_ascomycota3_collection
Colletotrichum,salicis,,,,,,,Ensembl,1209931,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/colletotrichum_salicis/pep/Colletotrichum_salicis.CSAL01.pep.all.fa.gz,fungi_ascomycota3_collection
Colletotrichum,simmondsii,,,,,,,Ensembl,703756,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/colletotrichum_simmondsii/pep/Colletotrichum_simmondsii.CSIM01.pep.all.fa.gz,fungi_ascomycota3_collection
Colletotrichum,sublineola,,,,,,,Ensembl,1173701,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/colletotrichum_sublineola/pep/Colletotrichum_sublineola.ASM69613v1.pep.all.fa.gz,fungi_ascomycota1_collection
Colletotrichum,tofieldiae,,,,,,,Ensembl,708197,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/colletotrichum_tofieldiae/pep/Colletotrichum_tofieldiae.Ct0861v1.pep.all.fa.gz,fungi_ascomycota3_collection
Conidiobolus,coronatus,,NRRL 28638,,,,,Ensembl,796925,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_entomophthoromycota1_collection/conidiobolus_coronatus_nrrl_28638/pep/Conidiobolus_coronatus_nrrl_28638.Conidiobolus_coronatus_NRRL28638.pep.all.fa.gz,fungi_entomophthoromycota1_collection
Coniochaeta,ligniaria,,NRRL 30616,,,,,Ensembl,1408157,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/coniochaeta_ligniaria_nrrl_30616/pep/Coniochaeta_ligniaria_nrrl_30616.Conlig_v1.0.pep.all.fa.gz,fungi_ascomycota3_collection
Coniophora,puteana,,RWD-64-598 SS2,,,,,Ensembl,741705,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/coniophora_puteana_rwd_64_598_ss2/pep/Coniophora_puteana_rwd_64_598_ss2.Conpu1.pep.all.fa.gz,fungi_basidiomycota1_collection
Coniosporium,apollinis,,CBS 100218,,,BROAD,,Ensembl,1168221,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/coniosporium_apollinis_cbs_100218/pep/Coniosporium_apollinis_cbs_100218.Coni_apol_CBS100218_V1.pep.all.fa.gz,fungi_ascomycota1_collection
Coprinopsis,cinerea,,,,okayama7#130,,,Ensembl,240176,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/coprinopsis_cinerea_okayama7_130/pep/Coprinopsis_cinerea_okayama7_130.CC3.pep.all.fa.gz,fungi_basidiomycota1_collection
Cordyceps,brongniartii,,RCEF 3172,,,,,Ensembl,1081107,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/cordyceps_brongniartii_rcef_3172/pep/Cordyceps_brongniartii_rcef_3172.BBO_1.0.pep.all.fa.gz,fungi_ascomycota3_collection
Cordyceps,confragosa,,,,,,,Ensembl,1105325,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/cordyceps_confragosa/pep/Cordyceps_confragosa.ASM165321v1.pep.all.fa.gz,fungi_ascomycota3_collection
Cordyceps,confragosa,,RCEF 1005,,,,,Ensembl,1081108,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/cordyceps_confragosa_rcef_1005/pep/Cordyceps_confragosa_rcef_1005.LEL_1.0.pep.all.fa.gz,fungi_ascomycota3_collection
Cordyceps,militaris,,CM01,,,,,Ensembl,983644,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/cordyceps_militaris_cm01/pep/Cordyceps_militaris_cm01.CmilitarisCM01_v01.pep.all.fa.gz,fungi_ascomycota1_collection
Cryptococcus,amylolentus,,CBS 6039,,,,,Ensembl,1295533,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_amylolentus_cbs_6039/pep/Cryptococcus_amylolentus_cbs_6039.Cryp_amyl_CBS6039_V3.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,amylolentus,,CBS 6273,,,,,Ensembl,1296118,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_amylolentus_cbs_6273/pep/Cryptococcus_amylolentus_cbs_6273.Cryp_amyl_CBS6273_V2.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,depauperatus,,CBS 7841,,,,,Ensembl,1295531,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_depauperatus_cbs_7841/pep/Cryptococcus_depauperatus_cbs_7841.Filo_depa_CBS7841_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,depauperatus,,CBS 7855,,,,,Ensembl,1295532,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_depauperatus_cbs_7855/pep/Cryptococcus_depauperatus_cbs_7855.Filo_depa_CBS7855_V2.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,CA1280,,,,,Ensembl,1296109,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_ca1280/pep/Cryptococcus_gattii_ca1280.Cryp_gatt_CA1280_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,CA1873,,,,,Ensembl,1296111,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_ca1873/pep/Cryptococcus_gattii_ca1873.Cryp_gatt_CA1873_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,E566,,,,,Ensembl,1296102,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_e566/pep/Cryptococcus_gattii_e566.Cryp_gatt_E566_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,EJB2,,,,,Ensembl,1296103,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_ejb2/pep/Cryptococcus_gattii_ejb2.Cryp_gatt_EJB2_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,NT-10,,,,,Ensembl,1296108,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_nt_10/pep/Cryptococcus_gattii_nt_10.Cryp_gatt_NT-10_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,Ru294,,,,,Ensembl,1296112,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_ru294/pep/Cryptococcus_gattii_ru294.Cryp_gatt_Ru294_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,VGII 2001/935-1,,,,,Ensembl,1334442,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_vgii_2001_935_1/pep/Cryptococcus_gattii_vgii_2001_935_1.Cryp_gatt_2001_935-1_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,VGII 99/473,,,,,Ensembl,1296104,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_vgii_99_473/pep/Cryptococcus_gattii_vgii_99_473.Cryp_gatt_99_473_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,VGII CA1014,,,,,Ensembl,1296107,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_vgii_ca1014/pep/Cryptococcus_gattii_vgii_ca1014.Cryp_gatt_CA1014_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,VGII CBS 10090,,,,,Ensembl,1296101,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_vgii_cbs_10090/pep/Cryptococcus_gattii_vgii_cbs_10090.Cryp_gatt_CBS10090_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,VGII LA55,,,,,Ensembl,1296106,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_vgii_la55/pep/Cryptococcus_gattii_vgii_la55.Cryp_gatt_LA55_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,VGII MMRL2647,,,,,Ensembl,1296117,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_vgii_mmrl2647/pep/Cryptococcus_gattii_vgii_mmrl2647.Cryp_gatt_MMRL2647_V2.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,VGII R265,,,BROAD,,Ensembl,294750,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_vgii_r265/pep/Cryptococcus_gattii_vgii_r265.CNB2.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,VGII Ram5,,,,,Ensembl,1296110,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_vgii_ram5/pep/Cryptococcus_gattii_vgii_ram5.Cryp_gatt_Ram5_V1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,VGIV IND107,,,,,Ensembl,1296105,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_vgiv_ind107/pep/Cryptococcus_gattii_vgiv_ind107.Cryp_gatt_IND107_V2.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,gattii,,WM276,,,BROAD,,Ensembl,367775,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_gattii_wm276/pep/Cryptococcus_gattii_wm276.ASM18594v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,neoformans,var. grubii,H99,,,BROAD,,Ensembl,235443,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_grubii_h99/pep/Cryptococcus_neoformans_var_grubii_h99.CNA3.pep.all.fa.gz,fungi_basidiomycota1_collection
Cryptococcus,neoformans,var. neoformans,B-3501A,,,,,Ensembl,283643,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cryptococcus_neoformans_var_neoformans_b_3501a/pep/Cryptococcus_neoformans_var_neoformans_b_3501a.ASM14938v1.pep.all.fa.gz,fungi_basidiomycota1_collection
Cutaneotrichosporon,oleaginosus,,,,,,,Ensembl,879819,ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/cutaneotrichosporon_oleaginosus/pep/Cutaneotrichosporon_oleaginosus.Triol1.pep.all.fa.gz,fungi_basidiomycota1_collection
