Pseudogymnoascus	sp.		VKM F-103		1420912	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_103/pep/Pseudogymnoascus_sp_vkm_f_103.DG30.pep.all.fa.gz
Pseudogymnoascus	sp.		VKM F-3557		1437433	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/pseudogymnoascus_sp_vkm_f_3557/pep/Pseudogymnoascus_sp_vkm_f_3557.DG3.pep.all.fa.gz
Pseudogymnoascus	sp.		VKM F-3775		1420901	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_3775/pep/Pseudogymnoascus_sp_vkm_f_3775.DG4.pep.all.fa.gz
Pseudogymnoascus	sp.		VKM F-3808		1391699	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/pseudogymnoascus_sp_vkm_f_3808/pep/Pseudogymnoascus_sp_vkm_f_3808.DG1.pep.all.fa.gz
Pseudogymnoascus	sp.		VKM F-4246		1420902	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4246/pep/Pseudogymnoascus_sp_vkm_f_4246.DG5.pep.all.fa.gz
Pseudogymnoascus	sp.		VKM F-4281 (FW-2241)		1420906	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4281_fw_2241_/pep/Pseudogymnoascus_sp_vkm_f_4281_fw_2241_.DG6.pep.all.fa.gz
Pseudogymnoascus	sp.		VKM F-4513 (FW-928)		1420907	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4513_fw_928_/pep/Pseudogymnoascus_sp_vkm_f_4513_fw_928_.DG7.pep.all.fa.gz
Pseudogymnoascus	sp.		VKM F-4514 (FW-929)		1420908	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4514_fw_929_/pep/Pseudogymnoascus_sp_vkm_f_4514_fw_929_.DG8.pep.all.fa.gz
Pseudogymnoascus	sp.		VKM F-4515 (FW-2607)		1420909	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4515_fw_2607_/pep/Pseudogymnoascus_sp_vkm_f_4515_fw_2607_.DG10.pep.all.fa.gz
Pseudogymnoascus	sp.		VKM F-4516 (FW-969)		1420910	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4516_fw_969_/pep/Pseudogymnoascus_sp_vkm_f_4516_fw_969_.DG11.pep.all.fa.gz
Pseudogymnoascus	sp.		VKM F-4517 (FW-2822)		1420911	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4517_fw_2822_/pep/Pseudogymnoascus_sp_vkm_f_4517_fw_2822_.DG13.pep.all.fa.gz
Pseudogymnoascus	sp.		VKM F-4518 (FW-2643)		1420913	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4518_fw_2643_/pep/Pseudogymnoascus_sp_vkm_f_4518_fw_2643_.DG36.pep.all.fa.gz
Pseudogymnoascus	sp.		VKM F-4519 (FW-2642)		1420914	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4519_fw_2642_/pep/Pseudogymnoascus_sp_vkm_f_4519_fw_2642_.DG38.pep.all.fa.gz
Pseudogymnoascus	sp.		VKM F-4520 (FW-2644)		1420915	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/pseudogymnoascus_sp_vkm_f_4520_fw_2644_/pep/Pseudogymnoascus_sp_vkm_f_4520_fw_2644_.DG39.pep.all.fa.gz
Pseudogymnoascus	sp.		WSF 3629		1622147	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pseudogymnoascus_sp_wsf_3629/pep/Pseudogymnoascus_sp_wsf_3629.ASM166258v1.pep.all.fa.gz
Pseudogymnoascus	verrucosus				342668	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pseudogymnoascus_verrucosus/pep/Pseudogymnoascus_verrucosus.ASM166265v1.pep.all.fa.gz
Pseudoloma	neurophilia				146866	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/pseudoloma_neurophilia/pep/Pseudoloma_neurophilia.ASM143216v1.pep.all.fa.gz
Pseudozyma	hubeiensis		SY62		1305764	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/pseudozyma_hubeiensis_sy62/pep/Pseudozyma_hubeiensis_sy62.ASM40351v1.pep.all.fa.gz
Puccinia	graminis	f. sp. tritici	CRL 75-36-700-3		418459	ftp.ensemblgenomes.org/pub/fungi/current/fasta/puccinia_graminis/pep/Puccinia_graminis.ASM14992v1.pep.all.fa.gz
Puccinia	graminis		Ug99		1040990	ftp.ensemblgenomes.org/pub/fungi/current/fasta/puccinia_graminisug99/pep/Puccinia_graminisug99.v1.pep.all.fa.gz
Puccinia	sorghi				27349	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/puccinia_sorghi/pep/Puccinia_sorghi.ASM126337v1.pep.all.fa.gz
Puccinia	striiformis	f. sp. tritici	PST-130		875184	ftp.ensemblgenomes.org/pub/fungi/current/fasta/puccinia_striiformis/pep/Puccinia_striiformis.PST-130_1.0.pep.all.fa.gz
Puccinia	striiformis	f. sp. tritici	PST-78		1165861	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/puccinia_striiformis_f_sp_tritici_pst_78/pep/Puccinia_striiformis_f_sp_tritici_pst_78.P_striiformis_V1.pep.all.fa.gz
Puccinia	triticina				630390	ftp.ensemblgenomes.org/pub/fungi/current/fasta/puccinia_triticina/pep/Puccinia_triticina.ASM15152v1.pep.all.fa.gz
Punctularia	strigosozonata		HHB-11173 SS5		741275	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/punctularia_strigosozonata_hhb_11173_ss5/pep/Punctularia_strigosozonata_hhb_11173_ss5.Punctularia_strigosozonata_v1.0.pep.all.fa.gz
Purpureocillium	lilacinum				33203	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/purpureocillium_lilacinum/pep/Purpureocillium_lilacinum.ASM165320v1.pep.all.fa.gz
Pyrenochaeta	sp.		DS3sAY3a		765867	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pyrenochaeta_sp_ds3say3a/pep/Pyrenochaeta_sp_ds3say3a.Pyrsp1.pep.all.fa.gz
Pyrenophora	teres	f. teres	0-1		861557	ftp.ensemblgenomes.org/pub/fungi/current/fasta/pyrenophora_teres/pep/Pyrenophora_teres.GCA_000166005.1.pep.all.fa.gz
Pyrenophora	tritici-repentis		Pt-1C-BFP		426418	ftp.ensemblgenomes.org/pub/fungi/current/fasta/pyrenophora_triticirepentis/pep/Pyrenophora_triticirepentis.GCA_000149985.1.pep.all.fa.gz
Pyronema	omphalodes		CBS 100304	Pyronema confluens	1076935	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/pyronema_omphalodes_cbs_100304/pep/Pyronema_omphalodes_cbs_100304.Pcon_v1.pep.all.fa.gz
Rachicladosporium	antarcticum				1507870	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/rachicladosporium_antarcticum/pep/Rachicladosporium_antarcticum.ASM207706v1.pep.all.fa.gz
Rasamsonia	emersonii		CBS 393.64		1408163	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/rasamsonia_emersonii_cbs_393_64/pep/Rasamsonia_emersonii_cbs_393_64.ASM96859v1.pep.all.fa.gz
Rhinocladiella	mackenziei		CBS 650.93		1442369	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/rhinocladiella_mackenziei_cbs_650_93/pep/Rhinocladiella_mackenziei_cbs_650_93.Rhin_mack_CBS_650_93_V1.pep.all.fa.gz
Rhizoctonia	solani				456999	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizoctonia_solani/pep/Rhizoctonia_solani.AG22IIIB.pep.all.fa.gz
Rhizoctonia	solani		123E		1423351	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizoctonia_solani_123e/pep/Rhizoctonia_solani_123e.Rhizoctonia_solani_123E_v1.pep.all.fa.gz
Rhizoctonia	solani		AG-1 IA		983506	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizoctonia_solani_ag_1_ia/pep/Rhizoctonia_solani_ag_1_ia.Rhisol_AG1IA_1.0.pep.all.fa.gz
Rhizoctonia	solani		AG-1 IB		1108050	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizoctonia_solani_ag_1_ib/pep/Rhizoctonia_solani_ag_1_ib.ASM35025v1.pep.all.fa.gz
Rhizoctonia	solani		AG-3 Rhs1AP		1086054	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizoctonia_solani_ag_3_rhs1ap/pep/Rhizoctonia_solani_ag_3_rhs1ap.Rhizoctonia_solani_AG-3.pep.all.fa.gz
Rhizoctonia	solani		AG-8 WAC10335		1287689	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizoctonia_solani_ag_8_wac10335/pep/Rhizoctonia_solani_ag_8_wac10335.RSAG8-1.V1.pep.all.fa.gz
Rhizophagus	irregularis		DAOM 181602=DAOM 197198		747089	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/rhizophagus_irregularis_daom_181602_gca_000439145/pep/Rhizophagus_irregularis_daom_181602_gca_000439145.Gloin1.pep.all.fa.gz
Rhizophagus	irregularis		DAOM 197198w		1432141	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/rhizophagus_irregularis_daom_197198w_gca_000597685/pep/Rhizophagus_irregularis_daom_197198w_gca_000597685.Rir.pep.all.fa.gz
Rhizopogon	vesiculosus				180088	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizopogon_vesiculosus/pep/Rhizopogon_vesiculosus.Rves_AM-OR11-056_1.0.pep.all.fa.gz
Rhizopogon	vinicolor		AM-OR11-026		1314800	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhizopogon_vinicolor_am_or11_026/pep/Rhizopogon_vinicolor_am_or11_026.Rhivi1.pep.all.fa.gz
Rhizopus	delemar		RA 99-880		246409	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/rhizopus_delemar_ra_99_880/pep/Rhizopus_delemar_ra_99_880.RO3.pep.all.fa.gz
Rhizopus	microsporus	var. microsporus			86635	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/rhizopus_microsporus_var_microsporus/pep/Rhizopus_microsporus_var_microsporus.Rhimi_ATCC52814_1.pep.all.fa.gz
Rhodotorula	graminis		WP1		578459	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhodotorula_graminis_wp1/pep/Rhodotorula_graminis_wp1.Rhoba1_1.pep.all.fa.gz
Rhodotorula	sp.		JG-1b		1305733	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhodotorula_sp_jg_1b/pep/Rhodotorula_sp_jg_1b.Rhosp1.pep.all.fa.gz
Rhodotorula	toruloides		ATCC 204091		1001064	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhodotorula_toruloides_atcc_204091/pep/Rhodotorula_toruloides_atcc_204091.R.glutinis2.pep.all.fa.gz
Rhodotorula	toruloides		MTCC 457		1165933	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhodotorula_toruloides/pep/Rhodotorula_toruloides.IFO0880_HGAP3_v1.pep.all.fa.gz
Rhodotorula	toruloides		NP11		1130832	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/rhodotorula_toruloides_np11/pep/Rhodotorula_toruloides_np11.RHOziaDV1.0.pep.all.fa.gz
Rhynchosporium	agropyri				914238	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/rhynchosporium_agropyri/pep/Rhynchosporium_agropyri.version_1.pep.all.fa.gz
Rhynchosporium	commune				914237	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/rhynchosporium_commune/pep/Rhynchosporium_commune.version_1.pep.all.fa.gz
Rhynchosporium	secalis				38038	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/rhynchosporium_secalis/pep/Rhynchosporium_secalis.version_1.pep.all.fa.gz
Rozella	allomycis		CSF55		988480	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_rozellomycota1_collection/rozella_allomycis_csf55/pep/Rozella_allomycis_csf55.Rozella_k41_t100.pep.all.fa.gz
Saccharomyces	arboricola		H-6		1160507	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_arboricola_h_6/pep/Saccharomyces_arboricola_h_6.SacArb1.0.pep.all.fa.gz
Saccharomyces	cerevisiae		AWRI796		764097	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_awri796/pep/Saccharomyces_cerevisiae_awri796.ScAWRI796_v01.pep.all.fa.gz
Saccharomyces	cerevisiae		CEN.PK113-7D		889517	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_cen_pk113_7d/pep/Saccharomyces_cerevisiae_cen_pk113_7d.ASM26988v1.pep.all.fa.gz
Saccharomyces	cerevisiae		EC1118		643680	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_ec1118/pep/Saccharomyces_cerevisiae_ec1118.ASM21897v1.pep.all.fa.gz
Saccharomyces	cerevisiae		Kyokai no. 7		721032	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_kyokai_no_7/pep/Saccharomyces_cerevisiae_kyokai_no_7.K7_1.0.pep.all.fa.gz
Saccharomyces	cerevisiae		Lalvin QA23		764098	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_lalvin_qa23/pep/Saccharomyces_cerevisiae_lalvin_qa23.ScQA23_v01.pep.all.fa.gz
Saccharomyces	cerevisiae		P283		1177187	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_p283/pep/Saccharomyces_cerevisiae_p283.P283.pep.all.fa.gz
Saccharomyces	cerevisiae		P301		1182968	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_p301/pep/Saccharomyces_cerevisiae_p301.p301.pep.all.fa.gz
Saccharomyces	cerevisiae		R008		1182966	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_r008/pep/Saccharomyces_cerevisiae_r008.R008.pep.all.fa.gz
Saccharomyces	cerevisiae		R103		1182967	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_r103/pep/Saccharomyces_cerevisiae_r103.R103.pep.all.fa.gz
Saccharomyces	cerevisiae		RM11-1a		285006	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_rm11_1a/pep/Saccharomyces_cerevisiae_rm11_1a.ASM14936v1.pep.all.fa.gz
Saccharomyces	cerevisiae		Vin13		764099	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_vl3/pep/Saccharomyces_cerevisiae_vl3.ScVL3_v01.pep.all.fa.gz
Saccharomyces	cerevisiae		VL3		764100	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_vin13/pep/Saccharomyces_cerevisiae_vin13.ScVIN13_v01.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1078		1296266	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7/pep/Saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7.ASM32610v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1083		1292971	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1078/pep/Saccharomyces_cerevisiae_yjm1078.Sc_YJM1078_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1129		1293430	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1083/pep/Saccharomyces_cerevisiae_yjm1083.Sc_YJM1083_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1133		1294333	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1129/pep/Saccharomyces_cerevisiae_yjm1129.Sc_YJM1129_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1190		1294334	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1133/pep/Saccharomyces_cerevisiae_yjm1133.Sc_YJM1133_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1199		1294335	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1190/pep/Saccharomyces_cerevisiae_yjm1190.Sc_YJM1190_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1202		1294336	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1199/pep/Saccharomyces_cerevisiae_yjm1199.Sc_YJM1199_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1208		1294337	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1202/pep/Saccharomyces_cerevisiae_yjm1202.Sc_YJM1202_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1242		1294338	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1208/pep/Saccharomyces_cerevisiae_yjm1208.Sc_YJM1208_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1244		1294339	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1242/pep/Saccharomyces_cerevisiae_yjm1242.Sc_YJM1242_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1248		1294340	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1244/pep/Saccharomyces_cerevisiae_yjm1244.Sc_YJM1244_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1250		1294341	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1248/pep/Saccharomyces_cerevisiae_yjm1248.Sc_YJM1248_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1252		1294342	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1250/pep/Saccharomyces_cerevisiae_yjm1250.Sc_YJM1250_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1273		1294343	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1252/pep/Saccharomyces_cerevisiae_yjm1252.Sc_YJM1252_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1304		1294344	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1273/pep/Saccharomyces_cerevisiae_yjm1273.Sc_YJM1273_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1307		1294345	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1304/pep/Saccharomyces_cerevisiae_yjm1304.Sc_YJM1304_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1311		1294346	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1307/pep/Saccharomyces_cerevisiae_yjm1307.Sc_YJM1307_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1326		1294347	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1311/pep/Saccharomyces_cerevisiae_yjm1311.Sc_YJM1311_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1332		1294348	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1326/pep/Saccharomyces_cerevisiae_yjm1326.Sc_YJM1326_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1336		1294349	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1332/pep/Saccharomyces_cerevisiae_yjm1332.Sc_YJM1332_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1338		1294350	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1336/pep/Saccharomyces_cerevisiae_yjm1336.Sc_YJM1336_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1341		1294351	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1338/pep/Saccharomyces_cerevisiae_yjm1338.Sc_YJM1338_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1342		1294352	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1341/pep/Saccharomyces_cerevisiae_yjm1341.Sc_YJM1341_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1355		1294353	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1342/pep/Saccharomyces_cerevisiae_yjm1342.Sc_YJM1342_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1356		1294354	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1355/pep/Saccharomyces_cerevisiae_yjm1355.Sc_YJM1355_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1381		1294355	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1356/pep/Saccharomyces_cerevisiae_yjm1356.Sc_YJM1356_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1383		1294356	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1381/pep/Saccharomyces_cerevisiae_yjm1381.Sc_YJM1381_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1385		1294357	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1383/pep/Saccharomyces_cerevisiae_yjm1383.Sc_YJM1383_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1386		1294358	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1385/pep/Saccharomyces_cerevisiae_yjm1385.Sc_YJM1385_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1387		1294359	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1386/pep/Saccharomyces_cerevisiae_yjm1386.Sc_YJM1386_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1388		1294360	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1387/pep/Saccharomyces_cerevisiae_yjm1387.Sc_YJM1387_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1389		1294361	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1388/pep/Saccharomyces_cerevisiae_yjm1388.Sc_YJM1388_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1399		1294362	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1389/pep/Saccharomyces_cerevisiae_yjm1389.Sc_YJM1389_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1400		1294363	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1399/pep/Saccharomyces_cerevisiae_yjm1399.Sc_YJM1399_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1401		1294364	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1400/pep/Saccharomyces_cerevisiae_yjm1400.Sc_YJM1400_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1402		1294365	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1401/pep/Saccharomyces_cerevisiae_yjm1401.Sc_YJM1401_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1415		1294366	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1402/pep/Saccharomyces_cerevisiae_yjm1402.Sc_YJM1402_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1417		1294367	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1415/pep/Saccharomyces_cerevisiae_yjm1415.Sc_YJM1415_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1418		1294368	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/saccharomyces_cerevisiae_yjm1417/pep/Saccharomyces_cerevisiae_yjm1417.Sc_YJM1417_v1.pep.all.fa.gz
Saccharomyces	cerevisiae		YJM1419		1294369	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/saccharomyces_cerevisiae_yjm1418/pep/Saccharomyces_cerevisiae_yjm1418.Sc_YJM1418_v1.pep.all.fa.gz
