Pseudozyma	hubeiensis		SY62				1305764	https://genome.jgi.doe.gov/portal/Psehu1/download/Psehu1_GeneCatalog_proteins_20130926.aa.fasta.gz	23814110
Pterula	gracilis				CBS 309.79	v1.0	1884261	https://genome.jgi.doe.gov/portal/Ptegra1/download/Ptegra1_GeneCatalog_proteins_20151205.aa.fasta.gz	
Puccinia	graminis	f. sp. tritici				v2.0	56615	https://genome.jgi.doe.gov/portal/Pucgr2/download/Pucgr2_GeneCatalog_proteins_20150718.aa.fasta.gz	21536894
Puccinia	striiformis	f. sp. tritici	PST-130				875184	https://genome.jgi.doe.gov/portal/Pucst1/download/Pucst1_GeneCatalog_proteins_20130920.aa.fasta.gz	21909385
Puccinia	striiformis	f. sp. tritici	PST-78			v1.0	1165861	https://genome.jgi.doe.gov/portal/Pucst_PST78_1/download/Pucst_PST78_1_GeneCatalog_proteins_20160608.aa.fasta.gz	27913634
Puccinia	triticina		1-1 BBBD Race 1				630390	https://genome.jgi.doe.gov/portal/Puctr1/download/Puctr1_GeneCatalog_proteins_20131203.aa.fasta.gz	27913634
Punctularia	strigosozonata					v1.0	202698	https://genome.jgi.doe.gov/portal/Punst1/download/Punst1_GeneCatalog_proteins_20101026.aa.fasta.gz	22745431
Purpureocillium	sp.		UdeA0106			v1.0	1323837	https://genome.jgi.doe.gov/portal/Pursp1/download/Pursp1_GeneCatalog_proteins_20160908.aa.fasta.gz	
Pycnoporus	cinnabarinus		BRFM137				1445587	https://genome.jgi.doe.gov/portal/Pycci1/download/Pycci1_GeneCatalog_proteins_20140109.aa.fasta.gz	24942338
Pycnoporus	cinnabarinus				CIRM-BRFM 50	v1.0	5643	https://genome.jgi.doe.gov/portal/Pyccin1/download/Pyccin1_GeneCatalog_proteins_20170112.aa.fasta.gz	
Pycnoporus	coccineus		BRFM310			v1.0	1353009	https://genome.jgi.doe.gov/portal/Pycco1/download/Pycco1_GeneCatalog_proteins_20140114.aa.fasta.gz	
Pycnoporus	coccineus				CIRM1662		158605	https://genome.jgi.doe.gov/portal/Pycco1662_1/download/Pycco1662_1_GeneCatalog_proteins_20140607.aa.fasta.gz	
Pycnoporus	puniceus				CIRM-BRFM 1868	v1.0	571087	https://genome.jgi.doe.gov/portal/Pycpun1/download/Pycpun1_GeneCatalog_proteins_20160226.aa.fasta.gz	
Pyrenochaeta	lycopersici				ISPaVe ER 1252	v1.0	285811	https://genome.jgi.doe.gov/portal/Pyrly1/download/Pyrly1_GeneCatalog_proteins_20170623.aa.fasta.gz	
Pyrenochaeta	sp.				DS3sAY3a	v1.0	285810	https://genome.jgi.doe.gov/portal/Pyrsp1/download/Pyrsp1_GeneCatalog_proteins_20141006.aa.fasta.gz	27434633
Pyrenophora	teres	f. teres					97479	https://genome.jgi.doe.gov/portal/Pyrtt1/download/Pyrtt1_GeneCatalog_proteins_20110408.aa.fasta.gz	21067574
Pyrenophora	tritici-repentis						45151	https://genome.jgi.doe.gov/portal/Pyrtr1/download/Pyrenophora_tritici_repentis_proteins.fasta.gz	23316438
Pyronema	confluens		CBS 100304				1076935	https://genome.jgi.doe.gov/portal/Pyrco1/download/Pyrco1_GeneCatalog_proteins_20131110.aa.fasta.gz	24068976
Radiomyces	spectabilis				NRRL 2753	v1.0	64574	https://genome.jgi.doe.gov/portal/Radspe1/download/Radspe1_GeneCatalog_proteins_20161011.aa.fasta.gz	
Ramaria	rubella				UT-36052-T	v1.0	113071	https://genome.jgi.doe.gov/portal/Ramac1/download/Ramac1_GeneCatalog_proteins_20140310.aa.fasta.gz	
Ramicandelaber	brevisporus		CBS 109374			v1.0	304332	https://genome.jgi.doe.gov/portal/Rambr1/download/Rambr1_GeneCatalog_proteins_20140929.aa.fasta.gz	
Rhizoclosmatium	globosum				JEL800	v1.0	329046	https://genome.jgi.doe.gov/portal/Rhihy1/download/Rhihy1_GeneCatalog_proteins_20151219.aa.fasta.gz	28481340
Rhizoctonia	solani		AG-1 IB				1108050	https://genome.jgi.doe.gov/portal/Rhiso1/download/Rhiso1_GeneCatalog_proteins_20131028.aa.fasta.gz	23280342
Rhizodiscina	lignyota				CBS 133067	v1.0	1504668	https://genome.jgi.doe.gov/portal/Rhili1/download/Rhili1_GeneCatalog_proteins_20150422.aa.fasta.gz	
Rhizophagus	irregularis		DAOM 181602=DAOM 197198			v1.0	747089	https://genome.jgi.doe.gov/portal/Gloin1/download/Gloin1_GeneCatalog_proteins_20120510.aa.fasta.gz	29355972
Rhizopogon	salebrosus		TDB-379			v1.0	632084	https://genome.jgi.doe.gov/portal/Rhisa1/download/Rhisa1_GeneCatalog_proteins_20141012.aa.fasta.gz	
Rhizopogon	vesiculosus				Smith		180088	https://genome.jgi.doe.gov/portal/Rhives1/download/Rhives1_GeneCatalog_proteins_20170403.aa.fasta.gz	28450370
Rhizopogon	vinicolor		AM-OR11-026			v1.0	1314800	https://genome.jgi.doe.gov/portal/Rhivi1/download/Rhivi1_GeneCatalog_proteins_20140605.aa.fasta.gz	28450370
Rhizopus	delemar		RA 99-880				246409	https://genome.jgi.doe.gov/portal/Rhior3/download/Rhior3_proteins.fasta.gz	19578406
Rhizopus	microsporus				ATCC 11559	v1.0	58291	https://genome.jgi.doe.gov/portal/Rhimi_ATCC11559_1/download/Rhimi_ATCC11559_1_GeneCatalog_proteins_20150408.aa.fasta.gz	27956601
Rhizopus	microsporus	var. chinensis	CCTCC M201021				1271458	https://genome.jgi.doe.gov/portal/Rhich1/download/Rhich1_GeneCatalog_proteins_20131210.aa.fasta.gz	23516228
Rhizopus	microsporus	var. microsporus			ATCC 52813	v1.0	86635	https://genome.jgi.doe.gov/portal/Rhimi1_1/download/Rhimi1_1_GeneCatalog_proteins_20130624.aa.fasta.gz	29184190
Rhizopus	microsporus	var. microsporus			ATCC 52814	v1.0	86635	https://genome.jgi.doe.gov/portal/Rhimi_ATCC52814_1/download/Rhimi_ATCC52814_1_GeneCatalog_proteins_20150309.aa.fasta.gz	27956601
Rhizoscyphus	ericae				UAMH 7357	v1.0	1745343	https://genome.jgi.doe.gov/portal/Rhier1/download/Rhier1_GeneCatalog_proteins_20141012.aa.fasta.gz	29315638
Rhodocollybia	butyracea				AH 40177	v1.0	206335	https://genome.jgi.doe.gov/portal/Rhobut1_1/download/Rhobut1_1_GeneCatalog_proteins_20160415.aa.fasta.gz	
Rhodotorula	glutinis					v1.0	5535	https://genome.jgi.doe.gov/portal/Rhoglu1/download/Rhoglu1_GeneCatalog_proteins_20160519.aa.fasta.gz	
Rhodotorula	graminis		WP1			v1.1	578459	https://genome.jgi.doe.gov/portal/Rhoba1_1/download/Rhoba1_1_GeneCatalog_proteins_20100913.aa.fasta.gz	26441909
Rhodotorula	minuta		MCA 4210			v1.0	1397322	https://genome.jgi.doe.gov/portal/Rhomi1/download/Rhomi1_GeneCatalog_proteins_20140320.aa.fasta.gz	
Rhodotorula	mucilaginosa				ATCC58901	v1.0	5537	https://genome.jgi.doe.gov/portal/Rhomuc1/download/Rhomuc1_GeneCatalog_proteins_20160519.aa.fasta.gz	
Rhodotorula	sp.				J31	v1.0	1853554	https://genome.jgi.doe.gov/portal/RhodotJ31_1/download/RhodotJ31_1_GeneCatalog_proteins_20160519.aa.fasta.gz	
Rhodotorula	sp.		JG-1b				1305733	https://genome.jgi.doe.gov/portal/Rhosp1/download/Rhosp1_GeneCatalog_proteins_20140409.aa.fasta.gz	26988035
Rhytidhysteron	rufulum						37885	https://genome.jgi.doe.gov/portal/Rhyru1_1/download/Rhyru1_1_GeneCatalog_proteins_20150204.aa.fasta.gz	23236275
Rickenella	fibula				HBK330-10	v1.0	264144	https://genome.jgi.doe.gov/portal/Ricfib1/download/Ricfib1_GeneCatalog_proteins_20160317.aa.fasta.gz	
Rickenella	mellea					v1.0	50990	https://genome.jgi.doe.gov/portal/Ricmel1/download/Ricmel1_GeneCatalog_proteins_20151108.aa.fasta.gz	
Rigidoporus	microporus				ED310	v1.0	219653	https://genome.jgi.doe.gov/portal/Rigmic1/download/Rigmic1_GeneCatalog_proteins_20170307.aa.fasta.gz	
Rozella	allomycis		CSF55				988480	https://genome.jgi.doe.gov/portal/Rozal1_1/download/Rozal1_1_GeneCatalog_proteins_20140111.aa.fasta.gz	23932404
Rozella	allomycis		CSF55		single-cell 		988480	https://genome.jgi.doe.gov/portal/Rozal_SC1/download/Rozal_SC1_GeneCatalog_proteins_20141014.aa.fasta.gz	
Russula	brevipes				BPL707	v1.0	98861	https://genome.jgi.doe.gov/portal/Rusbre1/download/Rusbre1_GeneCatalog_proteins_20161010.aa.fasta.gz	
Russula	compacta				BPL669	v1.0	40490	https://genome.jgi.doe.gov/portal/Ruscom1/download/Ruscom1_GeneCatalog_proteins_20170112.aa.fasta.gz	
Russula	dissimulans				BPL704	v1.0	258981	https://genome.jgi.doe.gov/portal/Rusdis1/download/Rusdis1_GeneCatalog_proteins_20160910.aa.fasta.gz	
Russula	rugulosa				BPL654	v1.0	1935383	https://genome.jgi.doe.gov/portal/Rusrug1/download/Rusrug1_GeneCatalog_proteins_20161111.aa.fasta.gz	
Russula	vinacea				BPL710	v1.0	517384	https://genome.jgi.doe.gov/portal/Rusvin1/download/Rusvin1_GeneCatalog_proteins_20170417.aa.fasta.gz	
Rutstroemia	firma				CBS 115.86	v1.0	1490168	https://genome.jgi.doe.gov/portal/Rutfi1/download/Rutfi1_GeneCatalog_proteins_20150501.aa.fasta.gz	
Saccharata	proteae				CBS 121410	v1.0	131308	https://genome.jgi.doe.gov/portal/Sacpr1/download/Sacpr1_GeneCatalog_proteins_20140222.aa.fasta.gz	
Saccharomyces	cerevisiae		M3707		Dikaryon		1149757	https://genome.jgi.doe.gov/portal/SacceM3707_1/download/SacceM3707_1_GeneCatalog_proteins_20120712.aa.fasta.gz	23792743
Saccharomyces	cerevisiae		M3836			v1.0	1162671	https://genome.jgi.doe.gov/portal/SacceM3836_1/download/SacceM3836_1_GeneCatalog_proteins_20120712.aa.fasta.gz	23792743
Saccharomyces	cerevisiae		M3837			v1.0	1162672	https://genome.jgi.doe.gov/portal/SacceM3837_1/download/SacceM3837_1_GeneCatalog_proteins_20120713.aa.fasta.gz	23792743
Saccharomyces	cerevisiae		M3838			v1.0	1162673	https://genome.jgi.doe.gov/portal/SacceM3838_1/download/SacceM3838_1_GeneCatalog_proteins_20120714.aa.fasta.gz	23792743
Saccharomyces	cerevisiae		M3839			v1.0	1162674	https://genome.jgi.doe.gov/portal/SacceM3839_1/download/SacceM3839_1_GeneCatalog_proteins_20120714.aa.fasta.gz	23792743
Saccharomyces	cerevisiae		S288C				559292	https://genome.jgi.doe.gov/portal/Sacce1/download/Sacce1_GeneCatalog_proteins_20101210.aa.fasta.gz	8849441
Saccharomyces	cerevisiae		YB210			v1.0	927258	https://genome.jgi.doe.gov/portal/SacceYB210_1/download/SacceYB210_1_GeneCatalog_proteins_20130329.aa.fasta.gz	
Saccharomycopsis	fermentans			Arthroascus fermentans	17710	v1.0	53486	https://genome.jgi.doe.gov/portal/Artfe1_2/download/Artfe1_2_GeneCatalog_proteins_20150912.aa.fasta.gz	
Saitoella	complicata		NRRL Y-17804			v1.0	698492	https://genome.jgi.doe.gov/portal/Saico1/download/Saico1_GeneCatalog_proteins_20110913.aa.fasta.gz	27535936
Saksenaea	vasiformis		B4078				1274794	https://genome.jgi.doe.gov/portal/Sakvas1/download/Sakvas1_GeneCatalog_proteins_20160730.aa.fasta.gz	27447865
Sarcoscypha	coccinea				ATCC 58028	v1.0	51139	https://genome.jgi.doe.gov/portal/Sarco1/download/Sarco1_GeneCatalog_proteins_20150213.aa.fasta.gz	
Schizophyllum	commune		H4-8			v3.0	578458	https://genome.jgi.doe.gov/portal/Schco3/download/Schco3_GeneCatalog_proteins_20130812.aa.fasta.gz	20622885
Schizophyllum	commune		Loenen D			v1.0	1314666	https://genome.jgi.doe.gov/portal/Schco_LoeD_1/download/Schco_LoeD_1_GeneCatalog_proteins_20130531.aa.fasta.gz	
Schizophyllum	commune		Tattone D			v1.0	1314663	https://genome.jgi.doe.gov/portal/Schco_TatD_1/download/Schco_TatD_1_GeneCatalog_proteins_20130515.aa.fasta.gz	
Schizopora	paradoxa				KUC8140	v1.0	27342	https://genome.jgi.doe.gov/portal/Schpa1/download/Schpa1_GeneCatalog_proteins_20131225.aa.fasta.gz	26188242
Schizosaccharomyces	cryophilus		OY26				653667	https://genome.jgi.doe.gov/portal/Schcy1/download/Schcy1_GeneCatalog_proteins_20131210.aa.fasta.gz	21511999
Schizosaccharomyces	japonicus		yFS275				402676	https://genome.jgi.doe.gov/portal/Schja1/download/Schja1_GeneCatalog_proteins_20131031.aa.fasta.gz	21511999
Schizosaccharomyces	octosporus		yFS286				483514	https://genome.jgi.doe.gov/portal/Schoc1/download/Schoc1_GeneCatalog_proteins_20131210.aa.fasta.gz	21511999
Schizosaccharomyces	pombe						4896	https://genome.jgi.doe.gov/portal/Schpo1/download/Schpo1_GeneCatalog_proteins_20130111.aa.fasta.gz	11859360
Schizothecium	vesticola				SMH3187-1	v1.0	314040	https://genome.jgi.doe.gov/portal/Schves1/download/Schves1_GeneCatalog_proteins_20170615.aa.fasta.gz	
Scleroderma	citrinum		Foug A			v1.0	1036808	https://genome.jgi.doe.gov/portal/Sclci1/download/Sclci1_GeneCatalog_proteins_20120626.aa.fasta.gz	25706625
Sclerogaster	hysterangioides				SCL2.BST	v1.0	1529657	https://genome.jgi.doe.gov/portal/Sclhys1_1/download/Sclhys1_1_GeneCatalog_proteins_20160415.aa.fasta.gz	
Sclerophora	sanguinea				CBS 100924	v1.0	1410009	https://genome.jgi.doe.gov/portal/Sclsan1/download/Sclsan1_GeneCatalog_proteins_20170329.aa.fasta.gz	
Sclerotinia	sclerotiorum					v1.0	5180	https://genome.jgi.doe.gov/portal/Sclsc1/download/Sclsc1_GeneCatalog_proteins_20110903.aa.fasta.gz	21876677
Sebacina	vermifera		MAFF 305830			v1.0	933852	https://genome.jgi.doe.gov/portal/Sebve1/download/Sebve1_GeneCatalog_proteins_20120626.aa.fasta.gz	25706625
Sebacina	vermifera				ssp. bescii	v1.0	109899	https://genome.jgi.doe.gov/portal/Sebvebe1/download/Sebvebe1_GeneCatalog_proteins_20150401.aa.fasta.gz	
Septobasidium	sp.		PNB30-8B			v1.0	1884257	https://genome.jgi.doe.gov/portal/Sepsp1/download/Sepsp1_GeneCatalog_proteins_20150424.aa.fasta.gz	
Septoria	musiva		SO2202	Sphaerulina musiva		v1.0	692275	https://genome.jgi.doe.gov/portal/Sepmu1/download/Sepmu1_GeneCatalog_proteins_20100915.aa.fasta.gz	23236275
Septoria	populicola					v1.0	215467	https://genome.jgi.doe.gov/portal/Seppo1/download/Seppo1_GeneCatalog_proteins_20110720.aa.fasta.gz	23236275
Serpula	lacrymans	var. lacrymans	S7.3			v2.0	936435	https://genome.jgi.doe.gov/portal/SerlaS7_3_2/download/Serpula_lacrymans_S7_3_v2.proteins.fasta.gz	21764756
Serpula	lacrymans	var. lacrymans	S7.9			v2.0	578457	https://genome.jgi.doe.gov/portal/SerlaS7_9_2/download/SerlaS7_9_2_GeneCatalog_proteins_20120319.aa.fasta.gz	21764756
Serpula	lacrymans	var shastensis		Serpula himantioides		v1.0	284545	https://genome.jgi.doe.gov/portal/Serla_varsha1/download/Serla_varsha1_GeneCatalog_proteins_20110916.aa.fasta.gz	29305577
Setomelanomma	holmii				CBS 110217	v1.0	210430	https://genome.jgi.doe.gov/portal/Setho1/download/Setho1_GeneCatalog_proteins_20150424.aa.fasta.gz	
Setosphaeria	turcica		Et28A			v1.0	671987	https://genome.jgi.doe.gov/portal/Settu1/download/Settu1_GeneCatalog_proteins_20110305.aa.fasta.gz	23236275
Setosphaeria	turcica				NY001	v1.0	93612	https://genome.jgi.doe.gov/portal/Settur1/download/Settur1_GeneCatalog_proteins_20150706.aa.fasta.gz	
Sirobasidium	intermedium				CBS 7805	v1.0	89935	https://genome.jgi.doe.gov/portal/Sirint1/download/Sirint1_GeneCatalog_proteins_20160411.aa.fasta.gz	
Sistotremastrum	niveocremeum				HHB9708 ss-1 1		139134	https://genome.jgi.doe.gov/portal/Sisni1/download/Sisni1_GeneCatalog_proteins_20130806.aa.fasta.gz	26659563
Sistotremastrum	suecicum					v1.0	467971	https://genome.jgi.doe.gov/portal/Sissu1/download/Sissu1_GeneCatalog_proteins_20130130.aa.fasta.gz	26659563
Smittium	mucronatum				ALG-7-W6		133383	https://genome.jgi.doe.gov/portal/Smimuc2/download/Smimuc2_GeneCatalog_proteins_20170808.aa.fasta.gz	27343289
Sodiomyces	alkalinus					v1.0	1302862	https://genome.jgi.doe.gov/portal/Sodal1/download/Sodal1_GeneCatalog_proteins_20130724.aa.fasta.gz	
Sparassis	latifolia				CCMJ1100	v1.0	1202976	https://genome.jgi.doe.gov/portal/Spalat1/download/Spalat1_GeneCatalog_proteins_20161107.aa.fasta.gz	
Spathaspora	passalidarum		NRRL Y-27907			v2.0	619300	https://genome.jgi.doe.gov/portal/Spapa3/download/Spapa3_filtered_proteins.fasta.gz	21788494
Spathularia	flavida						33158	https://genome.jgi.doe.gov/portal/Spafl1/download/Spafl1_GeneCatalog_proteins_20130808.aa.fasta.gz	
Sphaerobolus	stellatus					v1.0	68786	https://genome.jgi.doe.gov/portal/Sphst1/download/Sphst1_GeneCatalog_proteins_20120430.aa.fasta.gz	25706625
Spinellus	fusiger				NRRL 22323	v1.0	101115	https://genome.jgi.doe.gov/portal/Spifus1/download/Spifus1_GeneCatalog_proteins_20161021.aa.fasta.gz	
Spizellomyces	punctatus		DAOM BR117				645134	https://genome.jgi.doe.gov/portal/Spipu1/download/Spipu1_GeneCatalog_proteins_20131203.aa.fasta.gz	
Sporidiobolus	pararoseus				Phaff 68-350	v1.0	5003	https://genome.jgi.doe.gov/portal/Spopa1/download/Spopa1_GeneCatalog_proteins_20160208.aa.fasta.gz	
Sporisorium	reilianum		SRZ2				999809	https://genome.jgi.doe.gov/portal/Spore1/download/Spore1_GeneCatalog_proteins_20131031.aa.fasta.gz	21148393
Sporobolomyces	linderae		CBS 7893			v1.0	1397324	https://genome.jgi.doe.gov/portal/Spoli1/download/Spoli1_GeneCatalog_proteins_20140310.aa.fasta.gz	
Sporobolomyces	roseus					v1.0	40563	https://genome.jgi.doe.gov/portal/Sporo1/download/Sroseus.FilteredModels1.aa.fasta.gz	
Sporodiniella	umbellata				MES 1446	v1.0	101117	https://genome.jgi.doe.gov/portal/Spoumb1/download/Spoumb1_GeneCatalog_proteins_20170626.aa.fasta.gz	
Sporopachydermia	lactativora				Phaff 68-199	v1.0	45794	https://genome.jgi.doe.gov/portal/Spola1/download/Spola1_GeneCatalog_proteins_20160222.aa.fasta.gz	
Sporormia	fimetaria					v1.0	718229	https://genome.jgi.doe.gov/portal/Spofi1/download/Spofi1_GeneCatalog_proteins_20130818.aa.fasta.gz	
Stachybotrys	elegans				LAHC-LSPK-M15	v1.0	80388	https://genome.jgi.doe.gov/portal/Stael1/download/Stael1_GeneCatalog_proteins_20170424.aa.fasta.gz	
Stagonospora	sp.		SRC1lsM3a			v1.0	765868	https://genome.jgi.doe.gov/portal/Stasp1/download/Stasp1_GeneCatalog_proteins_20141004.aa.fasta.gz	27434633
Stanjemonium	grisellum				CBS 655.79	v1.0	73508	https://genome.jgi.doe.gov/portal/Stagr1/download/Stagr1_GeneCatalog_proteins_20141015.aa.fasta.gz	
Stemphylium	lycopersici				CIDEFI-216		183478	https://genome.jgi.doe.gov/portal/Stely1/download/Stely1_GeneCatalog_proteins_20170711.aa.fasta.gz	26404600
Stereum	hirsutum		FP-91666 SS1			v1.0	721885	https://genome.jgi.doe.gov/portal/Stehi1/download/Stehi1_GeneCatalog_proteins_20101026.aa.fasta.gz	22745431
Sterigmatomyces	hyphaenes			Agaricostilbum hyphaenes 	ATCC MYA-4628	v1.0	44565	https://genome.jgi.doe.gov/portal/Agahy1/download/Agahy1_GeneCatalog_proteins_20140307.aa.fasta.gz	
Sugiyamaella	americana		NRRL YB-2067			v1.0	796026	https://genome.jgi.doe.gov/portal/Sugame1/download/Sugame1_GeneCatalog_proteins_20160411.aa.fasta.gz	
Suillus	americanus				EM31	v1.0	48561	https://genome.jgi.doe.gov/portal/Suiame1/download/Suiame1_GeneCatalog_proteins_20151214.aa.fasta.gz	
Suillus	brevipes				Sb2	v2.0	48565	https://genome.jgi.doe.gov/portal/Suibr2/download/Suibr2_GeneCatalog_proteins_20150912.aa.fasta.gz	25728665
Suillus	decipiens				EM49	v1.0	48569	https://genome.jgi.doe.gov/portal/Suidec1/download/Suidec1_GeneCatalog_proteins_20150904.aa.fasta.gz	
Suillus	granulatus				EM37	v1.0	48571	https://genome.jgi.doe.gov/portal/Suigr1/download/Suigr1_GeneCatalog_proteins_20150504.aa.fasta.gz	
Suillus	hirtellus				EM16	v1.0	279518	https://genome.jgi.doe.gov/portal/Suihi1/download/Suihi1_GeneCatalog_proteins_20150416.aa.fasta.gz	
Suillus	luteus				UH-Slu-Lm8-n1	v3.0	5384	https://genome.jgi.doe.gov/portal/Suilu4/download/Suilu4_GeneCatalog_proteins_20170628.aa.fasta.gz	25706625
Suillus	pictus				EM44	v1.0	222705	https://genome.jgi.doe.gov/portal/Suipic1/download/Suipic1_GeneCatalog_proteins_20160216.aa.fasta.gz	
Suillus	tomentosus				FC115	v1.0	48589	https://genome.jgi.doe.gov/portal/Suitom1/download/Suitom1_GeneCatalog_proteins_20170729.aa.fasta.gz	
Symbiotaphrina	kochii					v1.0	40221	https://genome.jgi.doe.gov/portal/Symko1/download/Symko1_GeneCatalog_proteins_20121126.aa.fasta.gz	
Sympodiomyces	attinorum				NRRL Y-27639	v1.0	254439	https://genome.jgi.doe.gov/portal/Symat1/download/Symat1_GeneCatalog_proteins_20150310.aa.fasta.gz	
Syncephalastrum	racemosum				NRRL 2496	v1.0	13706	https://genome.jgi.doe.gov/portal/Synrac1/download/Synrac1_GeneCatalog_proteins_20160125.aa.fasta.gz	28481340
Syncephalis	fuscata				S228	v1.0	1851187	https://genome.jgi.doe.gov/portal/Synfus1/download/Synfus1_GeneCatalog_proteins_20170105.aa.fasta.gz	
Syncephalis	plumigaleata				NRRL S24	v1.0	1851185	https://genome.jgi.doe.gov/portal/Synplu1/download/Synplu1_GeneCatalog_proteins_20160902.aa.fasta.gz	
Talaromyces	aculeatus				ATCC 10409	v1.0	36649	https://genome.jgi.doe.gov/portal/Penac1/download/Penac1_GeneCatalog_proteins_20140123.aa.fasta.gz	
Talaromyces	borbonicus		CBS 141340 	Talaromyces sp. JH-2018			2077152	https://genome.jgi.doe.gov/portal/Talabor1/download/Talabor1_GeneCatalog_proteins_20170517.aa.fasta.gz	
Talaromyces	marneffei		ATCC 18224				441960	https://genome.jgi.doe.gov/portal/Talma1_2/download/Talma1_2_GeneCatalog_proteins_20140114.aa.fasta.gz	25676766
Talaromyces	proteolyticus				PMI_201	v1.0	1131652	https://genome.jgi.doe.gov/portal/Talpro1/download/Talpro1_GeneCatalog_proteins_20161118.aa.fasta.gz	
Talaromyces	stipitatus		ATCC 10500				441959	https://genome.jgi.doe.gov/portal/Talst1_2/download/Talst1_2_GeneCatalog_proteins_20140114.aa.fasta.gz	
Taphrina	deformans						5011	https://genome.jgi.doe.gov/portal/Tapde1_1/download/Tapde1_1_GeneCatalog_proteins_20130601.aa.fasta.gz	23631913
Teratosphaeria	nubilosa		CBS 116005			v1.0	161662	https://genome.jgi.doe.gov/portal/Ternu1/download/Ternu1_GeneCatalog_proteins_20140925.aa.fasta.gz	
Terfezia	boudieri		ATCC MYA-4762			v1.1	1051890	https://genome.jgi.doe.gov/portal/Terbo2/download/Terbo2_GeneCatalog_proteins_20141124.aa.fasta.gz	
Terfezia	claveryi		T7			v1.0	10760	https://genome.jgi.doe.gov/portal/Tercla1/download/Tercla1_GeneCatalog_proteins_20170113.aa.fasta.gz	
Testicularia	cyperi				MCA 3645	v1.0	1882483	https://genome.jgi.doe.gov/portal/Tescy1/download/Tescy1_GeneCatalog_proteins_20150113.aa.fasta.gz	
Thamnidium	elegans					v1.0	101142	https://genome.jgi.doe.gov/portal/Thaele1/download/Thaele1_GeneCatalog_proteins_20160208.aa.fasta.gz	
Thanatephorus	cucumeris				PT424	v1.0	107832	https://genome.jgi.doe.gov/portal/Thacu1/download/Thacu1_GeneCatalog_proteins_20170424.aa.fasta.gz	
Thelebolus	microsporus				ATCC 90970	v1.0	319061	https://genome.jgi.doe.gov/portal/Themi1/download/Themi1_GeneCatalog_proteins_20141205.aa.fasta.gz	
Thelebolus	stercoreus						46453	https://genome.jgi.doe.gov/portal/Thest1/download/Thest1_GeneCatalog_proteins_20130808.aa.fasta.gz	
Thelephora	ganbajun				P2	v1.0	370292	https://genome.jgi.doe.gov/portal/Thega1/download/Thega1_GeneCatalog_proteins_20150318.aa.fasta.gz	
Thermoascus	aurantiacus					v1.0	5087	https://genome.jgi.doe.gov/portal/Theau1/download/Theau1_GeneCatalog_proteins_20120830.aa.fasta.gz	
Thermomyces	lanuginosus		SSBP				1158138	https://genome.jgi.doe.gov/portal/Thelan1/download/Thelan1_GeneCatalog_proteins_20160730.aa.fasta.gz	23788551
Thielavia	antarctica		CBS 123565			v1.0	1450530	https://genome.jgi.doe.gov/portal/Thian1/download/Thian1_GeneCatalog_proteins_20140328.aa.fasta.gz	
Thielavia	appendiculata		CBS 731.68			v1.0	1384585	https://genome.jgi.doe.gov/portal/Thiap1/download/Thiap1_GeneCatalog_proteins_20140116.aa.fasta.gz	
Thielavia	arenaria		CBS 508.74			v1.0	1384583	https://genome.jgi.doe.gov/portal/Thiar1/download/Thiar1_GeneCatalog_proteins_20131210.aa.fasta.gz	
Thielavia	hyrcaniae		CBS 757.83			v1.0	1384584	https://genome.jgi.doe.gov/portal/Thihy1/download/Thihy1_GeneCatalog_proteins_20140109.aa.fasta.gz	
Thielavia	terrestris					v2.0	35720	https://genome.jgi.doe.gov/portal/Thite2/download/Thite2_GeneCatalog_proteins_20101221.aa.fasta.gz	21964414
Thozetella	sp.		PMI_491			v2.0	1506992	https://genome.jgi.doe.gov/portal/ThoPMI491_1/download/ThoPMI491_1_GeneCatalog_proteins_20140726.aa.fasta.gz	
Tilletiaria	anomala		UBC 951			v1.0	1037660	https://genome.jgi.doe.gov/portal/Tilan2/download/Tilan2_GeneCatalog_proteins_20140224.aa.fasta.gz	24926052
Tilletiopsis	albescens					v1.0	58915	https://genome.jgi.doe.gov/portal/Tilalb1/download/Tilalb1_GeneCatalog_proteins_20160202.aa.fasta.gz	
Tilletiopsis	sp.		TKC30			v1.0	1954214	https://genome.jgi.doe.gov/portal/Tillet1/download/Tillet1_GeneCatalog_proteins_20170626.aa.fasta.gz	
Tilletiopsis	washingtonensis				MCA 4186	v1.0	58919	https://genome.jgi.doe.gov/portal/Tilwa1/download/Tilwa1_GeneCatalog_proteins_20141225.aa.fasta.gz	
Tolypocladium	inflatum				NRRL 8044		29910	https://genome.jgi.doe.gov/portal/Tolinf1/download/Tolinf1_GeneCatalog_proteins_20160803.aa.fasta.gz	23818858
Torpedospora	radiata				JK5252C	v1.0	311114	https://genome.jgi.doe.gov/portal/Torra1/download/Torra1_GeneCatalog_proteins_20150428.aa.fasta.gz	
Tortispora	caseinolytica				Y-17796	v1.0	51930	https://genome.jgi.doe.gov/portal/Canca1/download/Canca1_GeneCatalog_proteins_20110525.aa.fasta.gz	27535936
Torulaspora	delbrueckii		CBS 1146				1076872	https://genome.jgi.doe.gov/portal/Torde1/download/Torde1_GeneCatalog_proteins_20150128.aa.fasta.gz	22123960
Tothia	fuscella				CBS 130266	v1.0	1048955	https://genome.jgi.doe.gov/portal/Totfu1/download/Totfu1_GeneCatalog_proteins_20140831.aa.fasta.gz	
